Sale_ID,Customer_Name,Product,Quantity,Sale_Price,Sale_Date,Region,Sales_Channel,Sales_Rep,Sale_Cost
SAL100807,Jeffrey Dennis,Phone,8,790.9,2025-04-12,East,Online,Chelsea Schwartz,678.47
SAL100808,Matthew Donovan,Monitor,1,1574.59,2025-02-24,South,Reseller,Terry Delgado,1350.75
SAL100809,Kelly James,Phone,8,1820.91,2024-09-20,South,Reseller,Michael Smith,1562.05
SAL100810,Anne Scott,Laptop,7,886.2,2024-07-06,North,Reseller,Connie Daniel PhD,760.22
SAL100811,Christopher Brown,Tablet,9,531.08,2025-02-24,East,Retail,David Mcdonald,455.58
SAL100812,Heather Larson,Mouse,1,1783.12,2024-07-15,East,Reseller,Kimberly Johnson,1529.63
SAL100813,Cameron Coleman,Mouse,9,871.12,2025-05-04,West,Retail,Jeffrey Shepherd,747.28
SAL100814,Christine Sanchez,Printer,6,810.13,2025-02-28,West,Retail,Robert Thompson,694.96
SAL100815,Jennifer Ingram,Printer,3,799.87,2025-04-08,South,Reseller,William Drake,686.16
SAL100816,Nicholas Chen,Mouse,3,1626.91,2024-08-28,West,Retail,Lauren Scott,1395.63
SAL100817,Teresa Barr,Tablet,2,1444.27,2025-04-13,North,Retail,Mario Wolfe,1238.95
SAL100818,Mark Weeks,Camera,2,1557.33,2024-08-17,West,Retail,Julie Bolton,1335.94
SAL100819,Seth Shaw,Mouse,5,1214.46,2024-09-19,South,Online,Crystal Acosta,1041.81
SAL100820,Paul Sanders,Phone,3,1841.3,2025-02-25,East,Reseller,Linda Smith,1579.54
SAL100821,Zachary Garrett,Monitor,3,859.31,2024-07-18,North,Reseller,Christopher Fitzgerald,737.15
SAL100822,Natalie Parks,Printer,1,1380.3,2025-02-19,North,Online,Kyle Parker,1184.08
SAL100823,April Davis,Mouse,5,1767.86,2025-02-06,Central,Reseller,Nancy Casey,1516.54
SAL100824,Amy Pierce,Camera,4,554.15,2024-11-14,East,Online,Adam Ellis,475.37
SAL100825,Christine Rodriguez,Mouse,8,1111.71,2024-12-02,North,Retail,Shawn Peterson,953.67
SAL100826,Derrick Scott,Mouse,8,769.96,2025-05-11,West,Retail,Troy Cortez,660.5
SAL100827,Arthur Vasquez,Mouse,3,1070.21,2025-03-22,West,Online,Kenneth Nicholson,918.07
SAL100828,Edward Johnson,Mouse,8,896.03,2024-09-06,East,Retail,Jose Castro,768.65
SAL100829,Heidi Ford,Camera,2,970.62,2024-08-01,West,Reseller,Tina Salazar,832.64
SAL100830,Lawrence Hoffman,Keyboard,3,935.37,2025-02-08,Central,Reseller,Ronald Williams,802.4
SAL100831,Ricky Holden,Laptop,3,1681.1,2025-01-16,East,Online,Timothy Moreno,1442.12
SAL100832,Margaret Ramirez,Phone,3,1570.62,2025-06-05,North,Online,Kathleen Rodgers,1347.34
SAL100833,Andrew Hayes,Laptop,4,201.77,2024-09-22,East,Online,Richard Fisher,173.09
SAL100834,Gary Hart,Keyboard,2,852.61,2025-02-13,East,Reseller,Amanda Herrera,731.4
SAL100835,Robert Garcia,Tablet,1,680.95,2025-03-26,Central,Retail,Elizabeth Ruiz,584.15
SAL100836,Vanessa Zhang,Phone,9,1043.49,2025-02-07,Central,Reseller,Jessica Ward,895.15
SAL100837,Thomas Ayala,Printer,9,1971.28,2024-12-31,North,Online,Shawn Hale,1691.05
SAL100838,Diane Hill,Keyboard,7,152.45,2024-10-13,Central,Reseller,Sabrina Davis,130.78
SAL100839,Mrs. Angela Green MD,Laptop,7,1392.09,2025-04-15,Central,Retail,Maxwell Palmer,1194.19
SAL100840,Kathleen Herrera,Camera,3,904.37,2024-10-12,East,Retail,Jared Griffin,775.81
SAL100841,Kathleen Perry PhD,Printer,7,237.23,2025-04-23,South,Reseller,Brandon Miller,203.51
SAL100842,Frank Ross,Printer,8,1257.09,2025-04-11,East,Online,Frank Cruz,1078.38
SAL100843,Douglas Manning,Laptop,5,726.98,2025-02-15,Central,Reseller,Todd Brooks,623.63
SAL100844,Erin Moore,Phone,2,1597.23,2025-04-11,Central,Retail,Christian Anderson,1370.17
SAL100845,Angela Mclaughlin,Monitor,8,840.94,2024-10-02,South,Online,Sophia Davis,721.39
SAL100846,Jeffrey Marshall,Printer,1,566.98,2025-02-09,East,Online,Erin Phillips,486.38
SAL100847,Michelle Jenkins,Laptop,9,1526.04,2025-04-10,South,Retail,Jillian Morris,1309.1
SAL100848,Roger Snyder,Tablet,6,1602.09,2024-07-14,East,Retail,Jessica Cantrell,1374.34
SAL100849,Lisa Lee,Printer,5,1220.97,2024-07-10,North,Reseller,Debra Wagner,1047.4
SAL100850,Matthew Morales,Phone,8,893.11,2025-05-30,South,Retail,Amanda Wilson,766.15
SAL100851,Robert Lee,Phone,7,1771.76,2024-12-16,North,Retail,Daniel Hamilton,1519.89
SAL100852,Sandra Walker,Laptop,3,1468.78,2024-08-22,Central,Retail,Suzanne Johnson,1259.98
SAL100853,Katherine Zimmerman,Phone,8,1462.53,2025-03-02,North,Retail,Bradley Bennett,1254.62
SAL100854,Jennifer Stevenson,Printer,9,1241.97,2024-07-08,South,Retail,Timothy Anderson,1065.41
SAL100855,Deanna Schroeder,Tablet,4,517.9,2024-08-23,South,Retail,Bradley Browning,444.28
SAL100856,Aaron Garza,Monitor,3,1498.63,2025-04-25,West,Reseller,James Paul,1285.59
SAL100857,Nichole Tyler,Tablet,9,1388.59,2025-06-09,North,Reseller,Jim Davis,1191.19
SAL100858,Michael Woodward,Monitor,9,1199.74,2024-10-04,South,Reseller,Scott Bradley,1029.19
SAL100859,Ronald Cain,Phone,2,1879.71,2025-03-20,North,Reseller,Diane Brown,1612.49
SAL100860,Cindy Wilkinson,Tablet,5,1858.28,2025-01-18,North,Reseller,Brian Green,1594.11
SAL100861,Heather Frey,Laptop,1,1231.78,2025-04-01,Central,Retail,Christopher Friedman,1056.67
SAL100862,Lisa Peterson,Keyboard,6,1011.78,2025-05-18,West,Online,Patricia Henderson,867.95
SAL100863,Andrea Stout,Keyboard,2,225.11,2025-06-07,Central,Online,Craig Rivera,193.11
SAL100864,Jesse Cruz DDS,Laptop,6,295.04,2025-05-26,Central,Retail,Jeffrey Mata,253.1
SAL100865,Hannah Ayers,Monitor,4,1933.43,2024-12-11,East,Online,Ann Kelly,1658.58
SAL100866,Michael Shields,Tablet,1,392.53,2024-10-06,South,Online,Christina Peters,336.73
SAL100867,Melissa Cummings,Printer,5,862.55,2024-12-16,North,Retail,Tyler Stuart,739.93
SAL100868,Brandon Mitchell,Mouse,6,495.53,2024-06-27,South,Online,Joshua Hernandez,425.09
SAL100869,Alexandra Hoffman,Phone,5,1466.91,2024-09-02,Central,Reseller,James Mitchell,1258.38
SAL100870,Jason Richardson,Phone,5,700.4,2025-06-01,North,Online,Terry Robinson,600.83
SAL100871,Michael Nielsen,Monitor,9,1826.43,2025-02-03,Central,Retail,Kenneth Strickland,1566.79
SAL100872,Kimberly Reed,Phone,2,936.72,2025-02-08,West,Retail,Alexandra Herman,803.56
SAL100873,Dustin Doyle,Monitor,9,1679.84,2025-02-12,West,Online,Patrick Bowman,1441.04
SAL100874,Kyle Thomas,Phone,3,205.71,2024-10-09,Central,Reseller,Jim Macias,176.47
SAL100875,Alicia Gonzalez,Printer,6,241.55,2024-09-09,East,Reseller,Ricky Martin,207.21
SAL100876,Sarah Williams,Mouse,8,1778.14,2025-05-18,South,Reseller,Brittany Morales,1525.36
SAL100877,Nicholas Wilson,Camera,9,1527.49,2025-01-26,West,Retail,Sonya Jackson,1310.34
SAL100878,Chad Gutierrez,Keyboard,5,1249.76,2025-04-04,South,Retail,Michael Price,1072.1
SAL100879,Tiffany Wagner,Camera,2,1696.16,2024-09-21,North,Retail,Jordan Johnson,1455.04
SAL100880,Richard Jones,Keyboard,7,1576.98,2025-04-05,South,Reseller,Robert Berry,1352.8
SAL100881,Jessica Scott,Phone,9,1487.0,2024-10-06,East,Online,Jason Cruz,1275.61
SAL100882,Yolanda Vaughan,Phone,8,269.36,2024-08-04,South,Retail,Toni Valdez,231.07
SAL100883,Susan Stewart,Printer,1,1648.5,2024-12-19,North,Online,Matthew Ward,1414.15
SAL100884,Christie Quinn,Phone,9,889.47,2024-11-30,Central,Retail,Joseph Lewis,763.02
SAL100885,Edward Wilcox,Monitor,5,535.38,2024-07-13,East,Reseller,Paula Nelson,459.27
SAL100886,Amber Mercer,Printer,1,1053.06,2024-07-07,East,Reseller,Lisa Taylor,903.36
SAL100887,Kimberly Aguilar,Tablet,7,1719.37,2025-06-11,East,Reseller,James Arias,1474.95
SAL100888,Erica Davenport,Phone,8,1167.04,2025-05-14,West,Online,Heather Williams,1001.14
SAL100889,Rhonda Cervantes,Keyboard,9,695.57,2025-04-24,North,Online,Sandra Simpson,596.69
SAL100890,Kristen Adams,Mouse,5,291.03,2024-09-29,East,Online,Jessica Hunter,249.66
SAL100891,Andrea Gonzales MD,Monitor,7,1277.55,2025-03-14,East,Reseller,Donna Carpenter,1095.94
SAL100892,Nancy King,Keyboard,4,1322.87,2025-05-23,Central,Online,Emily Brown,1134.81
SAL100893,Jerome Sparks,Laptop,5,1715.47,2025-03-05,Central,Online,Michael Martin,1471.6
SAL100894,Douglas Crosby,Keyboard,2,1586.08,2025-03-11,West,Reseller,Margaret Richardson,1360.61
SAL100895,Mary Young,Mouse,3,878.24,2024-12-16,South,Retail,Samuel Robinson,753.39
SAL100896,Angela Weeks,Monitor,8,1149.36,2024-08-17,Central,Reseller,Patrick Clark,985.97
SAL100897,Lauren Collins,Laptop,2,198.96,2024-09-08,Central,Retail,Veronica Harrison,170.68
SAL100898,Travis Wells,Keyboard,3,1746.6,2025-01-30,Central,Retail,Jessica Lopez,1498.31
SAL100899,Kevin George,Laptop,7,1462.58,2024-06-26,East,Online,Eric Wright,1254.66
SAL100900,Sean Adams,Mouse,2,791.5,2025-02-21,South,Reseller,Shannon Manning,678.98
SAL100901,Catherine Glover,Printer,5,1135.65,2024-07-26,East,Online,Stephanie Evans,974.21
SAL100902,Anthony Day,Phone,2,109.76,2024-07-12,South,Retail,Douglas West,94.16
SAL100903,Heather Nixon,Tablet,2,518.77,2025-05-02,West,Reseller,Andrew Wilson,445.02
SAL100904,Angela Holloway,Printer,1,1873.27,2025-03-22,Central,Retail,Brian Vaughn,1606.97
SAL100905,Morgan Adams,Camera,6,1005.88,2024-07-21,East,Reseller,Jeffrey Peterson,862.89
SAL100906,Raymond Ross,Printer,9,710.97,2024-07-28,Central,Online,Kevin Mendez,609.9
SAL100907,Stacy Tate,Phone,9,936.23,2025-03-10,North,Online,Lindsey Gutierrez,803.14
SAL100908,Mathew Martinez,Printer,4,297.78,2024-10-27,East,Online,Michael Orr,255.45
SAL100909,Cathy Wade,Mouse,5,260.99,2025-03-11,South,Reseller,Parker Kelly,223.89
SAL100910,Linda Carney,Laptop,2,1937.21,2024-09-30,North,Retail,Sandra Maldonado,1661.82
SAL100911,Cheryl Estrada,Keyboard,4,1432.46,2025-04-05,East,Reseller,Jeffrey Andersen,1228.82
SAL100912,James Robinson,Laptop,7,1848.45,2024-10-12,North,Online,Derek Simpson,1585.68
SAL100913,Jennifer Patel,Printer,7,1586.03,2025-03-15,West,Reseller,Robert Page,1360.56
SAL100914,Roberta Parsons,Keyboard,6,150.44,2025-01-21,North,Retail,Gregg Webster,129.05
SAL100915,Jonathan Merritt,Camera,5,894.64,2025-01-01,South,Reseller,Vicki Saunders,767.46
SAL100916,Jesse Blair,Mouse,2,1321.26,2024-09-15,South,Retail,Hailey Butler,1133.43
SAL100917,Angie Curtis,Camera,2,351.52,2024-08-19,Central,Online,Erica Taylor,301.55
SAL100918,Robert Jones,Mouse,3,1450.94,2024-08-24,West,Online,Michael Arias,1244.68
SAL100919,Larry Young,Camera,1,1028.21,2024-12-21,Central,Online,Melanie Cunningham,882.04
SAL100920,Laurie Hall,Tablet,8,988.44,2025-04-13,East,Online,Jeffrey Jones,847.92
SAL100921,Amanda Anderson,Printer,3,464.15,2025-03-25,East,Online,Victoria Gates,398.17
SAL100922,Katelyn Pratt,Mouse,1,949.63,2024-11-07,North,Reseller,Sarah Harrell,814.63
SAL100923,William Schmidt,Keyboard,2,1874.0,2025-05-06,Central,Retail,Gerald Martin,1607.59
SAL100924,Sarah Edwards,Monitor,4,1621.87,2025-03-12,North,Online,Joyce Brown,1391.31
SAL100925,Toni Collins,Phone,8,207.29,2024-10-08,East,Online,Melanie Davis,177.82
SAL100926,Peter Taylor,Monitor,7,1733.63,2024-09-02,West,Retail,Paul Ramirez,1487.18
SAL100927,Lisa Snow,Camera,9,1634.43,2024-09-29,Central,Reseller,Cindy Santiago,1402.08
SAL100928,Theresa Kelly,Monitor,3,992.11,2025-05-18,North,Online,Lindsey Allen,851.07
SAL100929,Sandra Barron,Tablet,4,507.24,2024-06-22,East,Reseller,Marcus Hernandez,435.13
SAL100930,Peter Rose,Tablet,1,1356.8,2025-01-14,Central,Retail,Timothy Medina,1163.92
SAL100931,Karen Burns,Printer,2,971.39,2025-02-05,North,Online,Amanda Barber,833.3
SAL100932,Jessica Robinson,Laptop,6,1255.21,2025-02-20,South,Reseller,Daniel Robertson,1076.77
SAL100933,Laura Gonzalez,Keyboard,6,1810.46,2024-09-09,South,Online,Eric Alvarado,1553.09
SAL100934,Travis Larson,Phone,1,503.29,2024-09-30,West,Retail,Emily Nelson,431.74
SAL100935,Anthony Adams,Phone,7,877.58,2024-06-13,North,Retail,Kimberly Oconnor,752.82
SAL100936,Randall Butler,Laptop,8,1681.08,2024-12-06,South,Online,Heidi West,1442.1
SAL100937,Stefanie Fitzgerald,Phone,9,1449.57,2025-03-20,Central,Reseller,Blake Perry,1243.5
SAL100938,Jane Peters,Printer,8,709.63,2024-08-15,East,Online,Joseph Zuniga,608.75
SAL100939,Kevin Miranda III,Phone,3,1044.48,2025-05-30,East,Retail,Lori Harper,896.0
SAL100940,Andrew Moyer,Printer,9,1358.94,2025-03-25,East,Reseller,Sara Barnes,1165.75
SAL100941,Jonathan Wyatt,Tablet,9,1411.42,2025-02-10,North,Retail,Brett Mcneil,1210.77
SAL100942,Mrs. Theresa Day,Laptop,7,197.32,2024-07-01,North,Retail,Kevin Fisher,169.27
SAL100943,Lisa Gardner,Phone,5,431.27,2025-05-02,East,Online,Eric Franklin,369.96
SAL100944,David Munoz,Monitor,8,1332.75,2025-01-09,Central,Retail,Holly Dominguez,1143.29
SAL100945,Sarah Harper,Tablet,3,1865.83,2024-07-09,Central,Reseller,Susan Cooper,1600.59
SAL100946,Jennifer Mason,Tablet,2,304.89,2024-08-24,West,Retail,Stuart Frazier,261.55
SAL100947,Daniel Butler Jr.,Tablet,8,496.87,2024-10-03,East,Retail,Monica Ruiz,426.24
SAL100948,Kathleen Cox,Phone,1,1879.57,2024-08-11,West,Reseller,Linda Dunlap,1612.37
SAL100949,Sheri Perry,Printer,1,694.71,2024-12-29,East,Reseller,Robin Dunn,595.95
SAL100950,Mallory Perry,Printer,2,975.98,2025-06-03,North,Retail,Monica Peterson,837.24
SAL100951,Jennifer Holden,Printer,3,1475.33,2024-07-15,West,Online,Christopher Sullivan,1265.6
SAL100952,Andrew Hunter,Tablet,5,208.69,2025-04-23,South,Online,Suzanne Nelson,179.02
SAL100953,Yesenia Jones,Keyboard,8,664.41,2025-03-21,West,Online,Christopher Wallace,569.96
SAL100954,Tiffany Moore,Tablet,2,285.05,2024-11-24,West,Reseller,Kimberly Patel,244.53
SAL100955,Ryan Watson,Mouse,7,665.68,2024-06-19,Central,Retail,Steven Collins,571.05
SAL100956,Bob Ponce,Camera,7,1870.94,2024-11-17,East,Retail,Cindy Leach,1604.97
SAL100957,Craig Hawkins,Camera,5,437.61,2024-10-23,Central,Online,Jennifer Monroe,375.4
SAL100958,Raymond Ferguson,Phone,9,977.8,2025-01-30,East,Retail,Cassandra Vaughan,838.8
SAL100959,David Lopez,Laptop,5,706.07,2025-02-04,East,Online,Carrie Hernandez,605.7
SAL100960,Jose Benson,Laptop,2,292.35,2024-09-21,West,Retail,Dana Jones,250.79
SAL100961,Brett Weaver,Phone,4,1369.39,2025-05-30,East,Reseller,Paul Fox,1174.72
SAL100962,Ryan Ball,Camera,2,661.39,2024-08-16,South,Reseller,Jamie Walker,567.37
SAL100963,Patricia Perez,Camera,6,1987.79,2024-09-16,East,Retail,Susan Gonzalez,1705.21
SAL100964,Maria Ramos,Printer,7,1679.54,2025-03-20,East,Retail,Cory Collins,1440.78
SAL100965,Renee Dalton,Keyboard,9,1870.02,2024-07-29,South,Online,William Smith,1604.18
SAL100966,Nicole Turner,Laptop,9,951.14,2025-03-12,South,Online,Charles Scott,815.93
SAL100967,Annette Sanders,Keyboard,6,1676.53,2024-09-24,West,Reseller,Nathaniel Jones,1438.2
SAL100968,Kimberly Elliott,Tablet,4,1345.98,2024-08-15,South,Retail,Christina Barber,1154.64
SAL100969,Dylan Best,Laptop,4,1441.12,2025-02-25,North,Retail,Nancy Lee,1236.25
SAL100970,John Shelton,Tablet,9,1902.24,2024-10-19,Central,Retail,Jeff Gonzalez,1631.82
SAL100971,Seth Fox,Tablet,9,1529.36,2024-10-05,North,Reseller,Shane Campbell,1311.95
SAL100972,Reginald Anderson,Keyboard,3,1687.38,2025-03-21,Central,Reseller,Donna Crawford,1447.5
SAL100973,Matthew Collins,Laptop,3,177.0,2025-01-14,East,Online,Kenneth Thomas,151.84
SAL100974,Matthew Spence,Tablet,4,1618.42,2025-04-30,East,Online,Mary Rivera,1388.35
SAL100975,Richard Madden,Camera,8,1260.98,2024-08-04,Central,Reseller,Alicia Hobbs,1081.72
SAL100976,William Elliott,Camera,9,535.09,2024-07-13,North,Retail,Kathryn Barnes,459.02
SAL100977,Amanda Collier,Mouse,5,1090.6,2025-06-08,Central,Online,Joshua Frederick,935.56
SAL100978,Melissa Sosa,Mouse,3,1813.7,2024-10-15,West,Reseller,Albert Jenkins,1555.87
SAL100979,Courtney Curtis,Mouse,6,1374.58,2025-02-09,East,Reseller,Jamie Potts,1179.17
SAL100980,Maxwell Harris,Printer,8,216.07,2024-08-31,North,Reseller,Allison Campbell,185.35
SAL100981,Ashley Holloway,Phone,7,1487.35,2024-11-02,North,Reseller,Dominique Sharp,1275.91
SAL100982,Dylan Mercer,Phone,9,1219.4,2024-09-15,West,Reseller,Samantha Heath,1046.05
SAL100983,Adam Bishop,Printer,7,1808.9,2025-03-23,South,Retail,Frank Hodges,1551.75
SAL100984,Lisa Anderson,Printer,7,1994.67,2024-11-15,West,Online,Jasmine Landry,1711.11
SAL100985,Johnathan Delacruz,Camera,8,1193.51,2024-11-26,West,Reseller,Kelly Taylor,1023.84
SAL100986,Joseph Holland,Camera,3,1371.61,2024-11-12,South,Retail,Eric Vega,1176.62
SAL100987,Rhonda Johnson,Monitor,5,1109.89,2024-10-02,East,Retail,Tami Weber,952.11
SAL100988,Roger Walker,Tablet,7,689.62,2024-11-10,North,Online,Ryan Lopez,591.58
SAL100989,Renee Jackson,Printer,1,1496.74,2024-07-17,Central,Reseller,Jennifer Williams,1283.97
SAL100990,Caroline Miller,Printer,6,1365.26,2024-10-27,North,Retail,Krista Robinson,1171.18
SAL100991,Tracy Wyatt,Printer,4,1695.0,2024-12-12,South,Retail,Rebecca Meyer,1454.04
SAL100992,Elizabeth Burns,Mouse,5,984.11,2024-11-22,East,Retail,Lisa Allen,844.21
SAL100993,Jose Spears,Mouse,3,1388.09,2025-02-25,West,Retail,Kristin Cox,1190.76
SAL100994,Sharon Yu,Tablet,9,973.65,2024-07-15,North,Reseller,Tracy Norton,835.24
SAL100995,Victoria Clark,Monitor,4,930.75,2024-09-26,West,Retail,Stephanie Stewart,798.44
SAL100996,Jeffrey Cruz,Phone,1,1649.66,2024-09-11,West,Retail,Michael Hall,1415.15
SAL100997,Laura Simmons,Keyboard,8,1294.67,2024-10-19,East,Reseller,Susan Cox,1110.62
SAL100998,William Schneider,Laptop,4,1966.88,2025-02-24,Central,Reseller,Kenneth Diaz,1687.27
SAL100999,Karla Cantu,Mouse,8,899.35,2025-01-18,South,Reseller,Angela Patterson,771.5
